0.5,"Microsoft Office 2007 was a radical departure from the previous versions of Office:  it introduced an XML-based file format that changed files like "".doc"" and "".xls""  to "".docx"" and "".xlsx"".  More importantly, it heavily modified the user interface, changing the old way of menus to the new ""Ribbon Control"" with tabs and context-sensitive icons.

This is the Professional version of Office:  it contains Word, Excel, PowerPoint, OneNote, Access and Publisher.  The Home & Business Edition subtracts Publisher and Access and the Home Edition further subtracts Outlook.

Dude, Where's my Stuff?
While Office 2010 isn't as radical a departure as 2007 was, it is definitely different.  Users who have just gotten used to the Ribbon Control may be exasperated to find that once again features have been moved.  Gone is the circular ""Office"" button that used to be your access point for things like saving and printing--the ""File"" menu is back...but not quite.  The User Interface has been tweaked to provide more visible work surface, and yet there are now tabs in the ribbon that completely hide the work surface.  For example, the ""File"" menu will open a web-page-style layout that covers the entire window:  it offers basic menu items on the left, some large-button categorical options in the middle, and then refreshes the huge space on the right with large buttons for the basic features.  Instead of menus and sub-menus it is now more like navigating a web site.
Then there's the verbiage.  For example, ""Send...as e-mail attachment"" is now performed by choosing ""Save & Send"" on the left, then ""Send Using E-mail"" in the middle, and ""Send as Attachment"" on the right.
After a little bit of time looking at the Office 2010 Ribbon and Menus, you'll start to understand exactly what's been done to Office this time around.  Microsoft have added a huge ton of features, and then tried to put all of those as close to the navigation surface as possible.  In other words, you'll no longer be clicking *deep* into the menus, you'll be making one or two clicks and then looking at all the options that are dumped on your screen to pick which one you'll be using.  To make matters more confusing, some options (such as ""Save"" or ""Open"") drop you off the File Menu, give you the typical Open/Save dialog box you are used to, and then automatically select the ""Insert"" tab and show you the work surface before you finish making your selection.  It can get very distracting.

Return of the Feature Creep
In the past whenever Office bolted on new items (such as blogging), the typical way of dealing with it was to give you toolbars that you could show, hide, and drag around to arrange at the top of your screen.  Now what we have is:
- Tab names at the top that come and go based on what you're doing (like Office 2007)
- Changes to the workspace based on which tab you've selected
- A File Menu that is no longer a candy-like button but is another tab on the ribbon...and yet it drops every possible option onto the screen and trusts you to navigate through them.

Tuned and Tweaked
That said, Microsoft have done something under the covers that has been a blessing and a curse.  On the one hand, your programs will load lightning-quick.  On the other, if you try to keep two installations of Office on the same machine, what is supposed to work will instead work unevenly:  Word and Excel will let you open both versions, but my installations of Outlook and Project completely blocked my ability to launch the 2007 versions (despite repeatedly indicating otherwise during installation and configuration).

Future Forecast:  Bright, but Cloudy
The other feature Office 2010 places more at the forefront is the idea of The Cloud.  In Office-Speak, this means using the Internet to keep documents synced in real-time no matter where you go.  If you remember Windows Briefcase, this is everything the Briefcase should have been.  If you ever tried the File Sync Wizard, Windows Sharing and Synchronization, or ActiveSync, this is like an invisible, hands-free version of that.  There's good and bad about this and you want to be aware of what it entails before you get involved.  For example, you can create a new file and choose ""Store on Web"" or ""Save to Web"".  When you do this, you will be prompted to choose the location.  If that location is a Windows Live account, then you'll want to pay attention to whether you are saving to a private folder or a public one.  From that point forward, any time you open the document on any machine it can fetch the latest version from the web.  If you don't want your document to sync automatically it can also be done manually.

If you're used to Microsoft Office 2007, you will be impressed with Office 2010's addition of features and its performance as a program.  Expect to be frustrated from time to time when something appears to have `moved'.  If you're new to the revised Office system of 2007 and 2010, it is a complete look-and-feel overhaul and you will want to spend some time getting to know it."
0.5,"I have been running Kaspersky Pure since version 1.0. I bought a pack of 3-year licenses which led me through upgrades to 2.0 and recently to 3.0. My overall experience with Kaspersky has been favorable; that said, it has presented some challenges along the way. My experience probably would be different had I installed fresh every time, rather than upgrade.

When Pure 3.0 was released I received an upgrade notice and I immediately downloaded the new version. Then, I kicked off the install without reading the instructions which ended up being a very bad mistake. The instructions state that other security suites, including previous versions of Pure, must be uninstalled first, a step I skipped. So, about 75% into the install the installer quit due to open files, leaving the install in an incomplete state. Worse, it corrupted the older version to a point that it could not be uninstalled, nor could 3.0 ever finish proper installation. The result was a system with a completely broken security install that could not be repaired. I am going to reimage that system shortly.

On a different system, I followed the install directions completely and the install was as smooth as could be. The lesson learned from this was to follow the directions, even if common sense says that it should uninstall older versions of itself. I could understand if it clashed with a competing product, but it should at least be smart enough to handle older versions of itself in such a way that the system is not left in a broken state.

Once Pure was properly installed, I have seen no issues. Other reviewers have stated that the product has a bad tendency to turn itself off, but I have not seen this with version 3.0 (though it was definitely an issue with 2.0). I am running Pure 3.0 on a Windows 7 64-bit system. There are enough others complaining of this issue to make it a concern and I have been watching for it but so far the product has remained stable and has not failed me. It's definitely something to keep in mind, though.

Pure 3.0 looks very much like version 2.0 and has pretty much the same feature set with a few additions. The application's main interface is a dashboard-style window with access to key features of the suite - backup, computer protection and parental control.

I have not used the backup functionality so I really cannot adequately talk to this feature, though I am glad to know it's there and may use it down the road. It allows for backing up important personal files such as movies, pictures and documents as well as defining a custom backup filter too. This is not a complete backup solution and is meant to be a way to back up critical data.

The computer protection section of the application provides access to the meat of Pure, including the scanning functions, firewall, anti-spam, anti-banner and more. All of these work together to provide a cleaner and safer computing experience. The two most critical functions, the scanner and the firewall, provide solid protection and so far have never let me down. I especially like the firewall which has passed every test I have been able to throw at it - port scans, file system access attempts and more.

The parental controls module is an important feature to me and so far I have been satisfied. I like that it allows for blocking out times when the network is accessible and it allows for category blocking which makes blocking whole classes of websites very easy. It errs on the side of caution and sometimes prevents access to websites that I regard as acceptable, and I would rather have that issue than have it allow access to objectional content online.

With the exception of the really bad installation issues I saw (which one could argue were my fault for not following directions), my experience with Pure 3.0 has been positive. It has been very stable and it has protected my system nicely. Going on my experience alone I would not hesitate to recommend Pure. Still, there are a number of others who have seen issues with the application turning itself off, enough so that it merits some consideration."
1,"PaintShop Pro was once referred to as the ""poor man's Photoshop"" for being feature rich while costing a fraction of the price of Photoshop.  If you can't afford Photoshop's heafty price tag, this is as close as you can get.  It has the ability to adjust channels and full masking capabilities, where Photoshop Elements is severely hobbled for the consumer market.  There are ways you can ""cheat"" at replicating some of the unincluded features of Photoshop in Photoshop Elements, but I loathe work arounds and just want a tool to be there when I need it.  Paintshop Pro 5X also offers a wider array of image file formats.  This is especially important if you work in a variety of programs or are collaborating on a project with someone else.  If you own Painter as well, you can send your Painter RIFF files over to PSP or do your prep work without a lot of back and forth conversions.

I do have a confession to make here, I am a Photoshop CS6 user--so why did I buy Paintshop Pro as well?  The aswer is that it offers a wide selection of filters and effects that Photoshop does not have.  Over the years we've been presented with the same, stale filter gallery in Photoshop version after version. There is only one new artistic filter (oil painting)in the currect iteration, but other than that it essentially has the same filters it had when I bought Photoshop 6 years ago. You can add 3D party plugins, but they are expensive; but when you buy Paintshop Pro X5 Ultimate you not only get the programs native filter set, (including the new Retro Lab), but you also get a large selection of Nik Color Effect filters and a free download of KPT Filters (which formerly cost a lot of money).  There are also decorative frames and Paint Tubes to mention just a few items. So the user has a lot of flexibility here, and the ability to grow from basic edits to more advanced work. With the ability to do different things than Photoshop, it gives me more options to use when creating pictures, but with it's wide array of file format acceptance the ability to go between programs more readily while preserving image integrity and layers.

The only con I have is that the program seems slightly unstable, but it is a fairly young release and I'm sure more update patches will follow.  If I did not have Photoshop I would chose PaintShop Pro X5 Ultimate Edition over Photoshop Elements any day.  It has a deeper feature set and allows for more growth than Photoshop Elements does, as well as image cataloging and sorting features."
1,"The ninth of the Nancy Drew Mystery Series. This is my favorite game, so I'm gonna go nuts here. Things are graded A-F, just like school.

The Crime: A +

Nancy tries to take another vacation, this time by spending some time on Katie Firestone's whale watching boat in Snake Horse Harbor. The minute she arrives, plans change! Katie's boat has been vandalized. An orphan orca has shown up in the bay and there are different opinions as to what to do with it. Did Katie's big mouth get her in trouble?

Suspects include fisherman Holt Scotto, cafe-owner Jenna Devlin, and rival whale watching tourguide Andy Jason.

I'd never had a chance to learn anything about whales or the ocean and thought this was an endlessly cool premise.

Puzzles: A +

Nancy has to figure out everything from nautical terms to knots to Morse code. People give her tasks and quizzes. It can be as easy as making a sandwich or as hard as traveling underground tunnels and counting rocks.

Gameplay: A +

This game has it all. You can spend time out on the water in a kayak, eat a bowl of hearty chowder (or maybe a blueberry muffin) in the Hot Kettle Cafe, read about the local sea monster, build sand castles on a remote beach and dig for clams in the sand.

The only thing missing is maybe romance. But you get to talk to Frank and Joe Hardy on the phone, so that's close enough. (I love those boys.)

Time Changes: None.

Voice Acting: A +

In a word, perfect.

Favorites -

""Ah. Nuts."" Andy Jason

""Next one'll be on the house, too."" Jenna Devlin

""Vote for Holt!"" Holt Scotto

Music: A +

I loved, loved, loved the music. The travel music was jaunty and perfectly fit the ambiance of the tiny seaside town. Especially cool was the little flute trill that occurred as you finished a puzzle.

Graphics/Video: A +

Getting better and better all the time. Bonus points for the animated sequences such as the whale watching tour.

Technical: B

I'm one of a few people who have had this problem, but no matter what I did, DDI wouldn't fully install on my computer. There was an error copying files and no matter what I did, it wouldn't fix it, even following HI's advice on the technical support board. Running the game from the disc rather than installing to my computer fixed the problem completely though.

Overall, I think this one is the pinnacle of HI's goodness.

If you love Nancy Drew, this one's for you. All-time favorite."
0.5,"Corel Painter Essentials is a wonderful entry level drawing and painting program. It is just plain fun to use. Even if you don't have a drawing tablet, you can still create a masterpiece. Select your color, select your brush and begin. The brush tool reminded me of tempra painting in kindergarten. The full wide brush strokes. Going over an existing line again, with a different paint color, to see how the blend looks. Results were just as good (or bad) as I remember them growing up.
If you prefer drawing to painting you can choose pen or charcoal.
You can scan sketches or photos and paint directly on them. You can even have the program automatically transform an imported picture into an oil painting, impressionist painting, watercolor sketch, pencil sketch or a chalk drawing. The included tutorials will show you how easy it is to transform and create beautiful works of art.
The program is easy to use. The auto transformations are useful and the results can be fantastic. The wide selection of tools and palettes will make almost anyone happy.
Definitely this is one program an art  hobbyist should have. Even a professional could find this program to be a useful tool - the results are astonishing. Enjoy!"
-0.5,"Dragon Dictate has been a somewhat frustrating experience.

This software came on a disc with no key to download, even though new Apple computers haven't had optical drives for some time now.  The software should be sold on a flash drive rather than on a disc and with a download included.

Installation was no problem after getting a disc drive.

Training was not a problem.  However, there is a bit of a learning curve with the commands and when using the software, it is necessary to actively give dictation, rather than to just speak.  When I have given verbal commands to a computer in the past, it was frustrating, and giving dictation just multiplies that into a continuous irritation.

The biggest problem is that the resulting documents are very error-ridden and really are more work to go back over and clean up than it would be to type them manually in the first place.

I can only recommend this software as useful for people who both need to make a record of their thoughts quickly and who can't type or for situations where there are large volumes of information to be dictated and a clean final document isn't important so a very rough draft is acceptable.

For me, it just isn't worth the bother."
1,After a long search I was finally able to locate this modem that is not only a fax and data modem but also a voice modem.  Voice modem is essential for answering machine type software on my computer.  The product is working as expected.
-1,Just read about how Win 10 tracks you.
0,"I got this with the intention of doing more, but so far I have only used it for photo editing and enhancement.  It seems to do the job I want it to do. I am a basic user not looking for anything fancy so this will do the job.  I will eventually try the Draw part of this suite to create things for classroom use.  It comes with video tutorials that I will watch before trying anything else.  It also has a PDF guide to reference, too.  I will update my review this summer when I have time to play around with it and start creating."
0.5,"This will be quick and to the point, because I've reviewed other Trend Micro products, and my experience is always the same:  Trend Micro makes a very nice antivirus and security suite. It's not as bulky and bloated as some of the bigger names, but it is competent, complete, and does the job well.

I have been using TM for many years now, and I've never been disappointed with their products or their service. I highly recommend them if you're looking to step away from Norton, Mcaffee or the others."
1,"As a longtime Quicken user (8 years) and MicroSoft Money user (3 years) I was very disappointed when I switched to a Mac Pro last January (2009) and found no version of Money and the only available Quicken was a 2007 (pretty much unsupported and un-updated) product!

I refused to put a Windows OS on my new Mac - that would open the machine up to Windows virus attacks and other problems.

I tried ""Crossover"" which allowed me to use a Quicken for Windows program but did not require a Window OS.  That was ok but it was slow, a bit buggy, and there was no interface with ICal (so no easy alerts).

Then I found IBank!!

Not only did IBank work beautifully with my Leopard and Snow Leopard OS but it put dates and reminders into ICal with no problem.  I was very happy that it looked like a true Mac program instead of a Windows program.

Now, after 8 months of using IBank (the last version is 3.5.4) I can tell you honestly -- for my use as a home owner, on-line bill payer, watcher of credit card charges, and user of paperless monthly statements from 2 banks and 2 credit card companies -- I am VERY VERY HAPPY and please with IBank.

I highly recommend IBank!  You can use the full program for 30 days before you buy it OR you can buy it and return it for 100% money back if you do not find it to be what you need.

Amazon offers a $20 credit for people who switch to IBank from Quicken -- making the program cost $39.95 instead of $59.95!  What is not to like about that?

I have used IBank's customer service  two different times and found them to be knowledgeable, efficient, and very helpful.  They answered both questions in my first contact.

Quicken is coming out with a Mac Financial software in February- finally.  It appears to be sort of a Quicken for Mac 2010.  I will not buy it or try it!!

Why?

I resent Intuit's attitude that Mac owners don't deserve an up-to-date program for 3 years.  I don't want to support that kind of treatment to a long-time customer.  Also Intuit's new program seems to be a limited version of their Quicken for Windows programs.  I strongly suggest you check out Inuit's Q & A about the February 2010 Mac program at quicken.com.  I doubt you will want a ""fluff"" but little ""meat"" Quicken on your Mac.

IBank has had 2 updates (free to version 3 owners) within my 8 months of owning the program.  Each update came with a new complete program download and all information from my previous IBank version was transferred with no problems.

The IBank program does not allow ""direct bill pay"" like the old Quicken I was accustomed to.  However -- many banks no longer allow that service any longer either.  Both of my checking account banks (Citizens and TD Bank) do not allow direct bill pay through third party financial software any longer so I did not really suffer a loss by switching to IBank.  That may be a ""security"" protection improvement?

IBank imports Quicken data from Windows and Mac with no problems.  Set up is easy for connecting and using most bank web sites.

I used Turbo Tax for Mac (both platforms are on most versions of TTax and TaxCut CDs) last year.  I do not import information from Quicken or IBank into TTax - oI do import the personal information from previous TurboTax for Windows programs.  I cannot say anything about importing data from IBank.

I think IBank does have a lot to offer and unless you have a business or are very wealthy -- IBank should do the job for you WITH all the dependable and helpful MAC features (and connections to ICal) that you expect from your Mac.

There are some very low ratings of IBank listed in these reviews!  I do not understand why.

I know that I have not had any of the problems addressed in the poor reviews.

If you have an Intel Mac or MacBook -- I do not think there will be a problem that IBank's free customer service could not fix.  However, if there is no ""fix"" for a problem you may experience with IBank -- you lose nothing!  Just take advantage of IBank's free trial money back guarantee!!

I do not have any connection with Intuit or IBank.  I spent my time writing this review because I truly think IBank is a GREAT alternative to Quicken for any new Mac owner!!!"
1,The product arrived in 2 days.  Installation went without a hitch using the Windows 7 easy transfer download from Microsoft.  All my settings and info integrated just fine.  A great buying experience.
0.5,"Overall, the program runs fairly cleanly.  I haven't had too many issues with crashes or freezes, though it isn't the most user friendly, either.

It supported most any video type I threw at it from multiple camcorders, phones, etc.  The one place it failed were on some AVIs of 8mm films that were encoded with the Cineform codec.  I used my 14-day 1-use support request only to get a semi-english response that said ""sorry it doesn't work with Cineform"".  Beware that support is iffy with this product.  You only get 14 days from the point of install, and only 1 issue.  After that you have to pay.  I wouldn't pay for the support I received.

Realtime preview is ok, but it wants to render things a bit more than I expected.  Particularly with speeding up video, it has to render the scene completely before it'll show any sort of preview.  Rendering 1080 video from my camcorder took a long time, as does exporting to other formats.

One other annoying thing is that it automatically starts searching and importing media files whenever you start up.  Also, the export presets are plentiful, but you can't modify them.  Instead you have to select a custom format, then set it up to do what you want.  There's also no function to specify a specific output type, then specify a maximum size.  For Amazon reviews, you have a 100MB limit.  I couldn't just set output to 99MB and let it choose the bitrate, nor could I easily exclude audio or set it to mono without making a complete custom setting.  Further, when customizing an output format, it wouldn't update the estimated size, so in the end I just had to make changes and export, then hope it fell under the size I was looking for.

As for actual editing, I thought it did pretty well.  Every program has its own learning curve and this one is no different.  As with most programs it has more transitions and effects than I'll ever use.  I also like that this version comes with the live screen capture built in, as that is something I've used other programs for in the past.

In the future, I'd probably upgrade to the next level up to be able to author blu-ray, but since I don't currently have a BD-writer, it's not an issue for me right now."
1,THANKS
0.5,"You, as Nancy Drew, are asked to stay at your Aunt Eloise's house to solve a murder: Who killed Jake Rogers? In this small Florida town, you will meet four people who all had ties to Jake. Who is it and why? Is it Daryl Grey whose secret had been discovered by Jake? Or is it Connie Watson, who too had been blackmailed by Jake? Or is it that exchange student from Japan, Hal who would do anything to get a scholorship? Or is it that football jock Hector ""Hulk"" Sanchez who seems to had ties to a drug store theft? Blackmail, deceit, and lies all take part in HerInteractive's 1st in a series of award-winning CD-ROMS.

Why was it only given 4 stars? Graphics for one. The cartoon-like characters in a world of 3D makes the game slightly tacky. The 2 CD-ROMS is another. The game goes by slow enough without making it worse. My computer often froze during the CD change. Also, the game was on the difficult side, not too difficult but complex nonetheless. The story was great, and the ending was awesome! I recommend buying!"
1,Good....as expected
0.5,This is a great product to protect my computer from harmful viruses.  It was easy to install and it seems to be doing a great job.
0,"This is going to be an unsatisfactory review, because despite repeated attempts and the assistance of tech support, I was not able to get this new version of Microsoft Outlook to work with my business email server. It worked fine with the previous version of Outlook, but this time around it was a no go.

The program itself seemed okay. But one big drawback is that it appears you need to be running Office 2007 in order to get full functionality out of this program. And I don't care for Office 2007. I'm still running Office 2003 because I much prefer that suite of programs.

So mixed results for me. Not all of them are presumably the fault of the product. But ultimately this wasn't an upgrade that it felt it necessary to make."
0,"TurboTax Deluxe Fed, Efile and State 2013 with Refund Bonus Offer  is a good tax program. I do feel it is a overprice and it gets the job done without an accountant. Recommended."
-1,"I have been involved with computers for 22 years. I am no expert in designing or programing of computers, but I have a ton of experience using computers. In today's world, you should not even think about going online without protection from viruses, or being hacked.

I am a long time user of Trend Micro's line of products, and have had nothing but the best results using their virus protection, and firewall to protect me from all threats while being online.

When Trend Micro brought out this newest version of their program, I jumped right on it. I didn't feel a need to research the product, since I trusted the company 100%. As soon as I installed this program, I regretted doing so.

First of all, it has no firewall protection at all. The company says that their program ""enhances"" the firewall available with the Windows operating system, yet refuses to give details of just how it does this. Also, many users are having trouble with lost files, and getting the program to allow known websites to be recognized as friendly.

Basically this program is a dumbed-down version of their software, giving the user less protection, and next to no control of how the program functions.

After I decided I didn't want this junk protecting me, I attempted to roll back to the older version of the program. It was a 3 hour ordeal trying to get the software to uninstall. Windows' uninstall program could not get rid of it. Next, I tried to download an uninstall tool directly from Trend Micro, but that didn't work either. I had to purchase a copy of the older version of the program, right here on Amazon, since Trend Micro didn't offer it on their site. That copy had a ""Forced Uninstall"" tool on the CD, which finally cleaned this newer version off my computer.

Bottom line: Stay away.....very far away, from this program. If you want the best program, from my experience, go with Trend Micro's ""Internet Security Pro"" program. It's from the same company, but is a top notch program. You can get the program right here on Amazon, at a great price."
0.5,Works as advertised
0,"I have some issues with this software.  While I find the Sage 50 Pro Accounting design very intuitive, easy to install and navigate, there are some significant shortfalls.

The software can be unstable. I've used the software for several months, and had to resort to installation repair before opening.  There is also no ability to reconcile bank accounts online, or with any type of transaction download.  I also can't get Sage Accounting to cooperate with Microsoft Outlook.  I did contact technical support regarding this but still could not get the situation resolved.

Due to Microsoft compatibility issues and unstable software problems, I would not recommend this software."
1,thank you for a excellent product
1,"I have used Wordperfect off and on over the years, and I have to say I have always been impressed with their products as far as performance and pricing. I have been using MS Office the past few years, but decided to give this new version of Wordperfect a try at home. I haven't found anything to keep me from using WP all the time instead of MS Office. So, if you are looking for a cheaper alternative to MS Office, Corel Wordperfect Office is a great alternative."
1,"good price for win 10 pro 64bit. system builder disks, does full install (just without the msft 'install-support' component. excellent buy."
1,I always recommend this product to my friends and relatives if they are doing their income tax personally without any help from Tax Attorneys.  Good recommendation.
0.5,"Office for Mac is a really good software.  In fact, I think this version is better than the MS software that installs on the PC.  The floating palettes, the beautiful interface - is an improvement over the PC version.

The only slight drawbacks are that that the software has to ""render"" excel and word documents into it's own format, which takes a few seconds wait, and that Apple's own software is now becoming more compatible with MS Office files, therefore reducing the need for this software.

However, I really believe you can justify going out and paying the price for this software, it's really great.  MS Office is still the standard for business-oriented document interchange.  If your new to MAC and used to PC's and MS Office, then this helps in the transition."
-1,"My gripe relates exclusively to the activation scheme, which includes surreptitious installation of a rogue program called C-Dilla on your hard drive.
I've been using TT for roughly ten years.  The program itself is great, but I'm strongly opposed to the aggravation of the various activation processes used by Intuit, Microsoft and others.  I concur with the need for software developers to protect themselves against piracy, but it shouldn't be done at the expense of honest consumers.  So, next year I switch to TaxCut."
0.5,"Every year the software goes up but this year the price incred a lot (which is why I bought a ""new or used"" version from an independent reseller. Turbo tax always seemed more difficukt to use. I don't know about the ""printing charge"" that Turbotax instututed but stuck with Taxcut. Where you need more than one stare return it can get really expensive.

It's interesting that while there are competive version of Ssecurity software, TT and TC have been ONLY tax software out there and hence can both raise prices and make the taxpayer pay.

But, other than the pricing and the annoyance with the ""jump to where this number comes from"" function, which gives you a list of choices, I'm happy with this software.

But, as a CPA, I only use it for gathering info and calculating, not for looking for deductions or other tax law changes."
0.5,"Painter 12 on Win 7 64 bit is horribly slow.  I thought something was wrong with my machine so I installed it on a couple more machines(one with a clean Win install) with the same results.  First off the program has got to be one of the slowest to startup software in history.  If you have a lot of fonts on your machine you are going to have to delete a lot of them to get your total fonts below 800.  If you don't then you will have to take a 5 min coffee break after starting the program.  Once you get the program started many of the brushes are sluggish.  To really see what a dog it is run one of the scripts and watch your I7 processor stay at 100% while the fans speed up.  The scripts run much slower on a modern I7 Win 7 machine than on an old 4 year old Mac Pro with 10.6.7.  Compared to Painter 11 on the same Win 7 machine this runs like a dog.

On a Mac 10.6.7 machine things are much better.  Some of the brushes lag much more than they should though.  It is just not as smooth as the Painter 11 it replaces.

It is VERY apparent this program was rushed out the door to meet a schedule rather than it actually being ready.  I have waited a month to post this because I wanted to give Corel some time to release an emergency patch to speed things up but have seen nothing.

Update on SP1:

I have been testing SP1 and things are MUCH improved with better startup times and overall performance.  I think the program now warrants 4 stars and have upped my rating of it."
-0.5,"I have had a couple of different versions of Quicken over my life. My last was version 2012 and I hated it. Every time I would sync my checking account, I had to reconcile since it typically missed pulling in things. When it missed a few, it became cumbersome to even want to use it, so I uninstalled.

Now version 2013.  I was happy that setting up accounts was even easier with this version. I got everything synced and thought it looked good. I synced again after a few days and wouldn't you know it, my checking account (different bank this time) was wrong. It was missing entries. I deleted, set it up again, which does take a while  assigning categories. I did a sync a few days later and this time it was fine.  Great I thought.  I just synced again today and sure enough, it is missing several entries.  One from over a week ago.  If I delete the account and set it up again, those same entries do come over, so it is not like it is a pending transaction.

So, I hate this software. Two different versions, different banks, and it still skips downloading entries.  What good is financial software if it does this?  I want to use it for its most basic functionality and that fails for me miserably.

If Quicken support comments, yes, I have the latest updates. i also had them with 2012 and it did not matter then either."
0,"I have been a diehard Trend customer for a little while, and I have had no issues with their products until this version came out. Oddly, my issues with this version spilled over and fouled up the 2006 version when I rolled back. Not all is bad, but there is not enough good here to keep me in the ranks. I'll talk about the good first, then discuss the bad.

I like the fact that Trend offers 3 installations per license, and this was a strong motivator for my upgrade from the 2006 version. With 2 computers immediately in use and another running a dual-boot config, the license scheme is a good option for me.

Installation is smooth and painless. I never had any issues with installation and I was up and running very quickly - typical of Trend's installation process. Loading software should ALWAYS be simple and straightforward, and Trend has always provided such an experience to me.

Compared to the 2006 version, the interface is visually more appealing. This is largely cosmetic.

Most features of the suite are not appreciably improved, with the notable exception of the antispam component. With the 2007 edition the antispam has taken a large leap forward, in my case achieving a near 100% accuracy rate. This alone gave me serious reason to think long and hard about leaving Trend for another product.

Not everything is good with the 2007 edition, however. On one system, I experienced the massive slowdown about which many have complained (the culprit, by the way, is the antivirus component). On another system, there was no issue. The system with the problem was an AMD64-based system, whereas the other was an Intel P4 system.

I experienced another annoyance with the program which ultimately led me to decide on a new solution. Even though I had purchased a license and was covered for many months, about every 3 days Trend would complain that I was not registered and that I needed to submit my information to ensure that I was legal. Both of my installations were doing this, and when I would enter my email address again I would get an email from Trend that I had assumed the registration from myself and was no longer the registered user.

I downgraded to the 2006 version, with which I had had excellent results, and the registration issue continued on both computers. After fighting with this for several weeks, I uninstalled from both computers and loaded up Panda Internet Security 2007.

After 3-4 years of good packages and reviews, Trend let a lemon out of the lab with their 2007 edition. I cannot recommend it. While it works and it does protect the system, the issues I experienced assured that I would not be a repeat customer again."
0.5,"The Step by Step Data Entry gives no warning that you will double entry any Sale of a PTP if you enter the Sale in the 1099-B Brokerage down load of sales and in the Sales area of the K-1 for the PTP; like it seem to be requesting by the way the questions are phrased. But if you switch to the Forms mode while entering the Sale data in the K-1 area; you will find TurboTax Instructions in BOLD LETTERS instructing you to enter ZERO for both the Sale and Basis on the K-1 entry form if the Sale was reported to the IRS by the Broker on a 1099-B. Please put that warning in the STEP BY Step instructions.  You also have to do some other steps as a work-around that can be found in the Community Forum (and even discuss by TT Employees) to make the return perfect

TT Business still needs to be able to import transactions from a Broker for investment sales.  Almost every Trust has investments so why isn't this a feature in this product.

Overall less buggy than last year.  I use both TT Premier for personal taxes and TT Business Form (1041)from two Trusts"
1,"One of my favorite Nancy Drew PC games!

You get to sample life on an Arizona ranch.  I like the character voices reading the old letters and diary.  Great graphics, characters, voice acting, sound effects, etc.!!

Some factual and historical details make it even more interesting.

Some of the 'stunts' are tricky, but you get the hang of it with practice.  The puzzles are fun.  There are some great tips and hints online at [...].

Yee Ha - Fun game!"
1,"I've used the H&R TaxCut programs for a number of years to prepare my federal and state tax returns.  The latest 2007 program worked with no problems.  A big, good feature of the program is that it will load basic return data from the last year's return if it had been prepared using the H&R TaxCut program.  I highly recommend the program."
0,"Corel's Ulead VideoStudio 11.5 Plus offers an abundance of features.  Learning to use them is a real trial.

I moved from Adobe's Captivate, a program I truly enjoyed using, to VideoStudio 11.5 Plus, because of Adobe's insistence on flash video.  I'm finding that it may be easier and quicker to find a good converter program and convert my videos to flash rather than continue to struggle with VideoStudio.

While feature-rich and compatible with many video formats, the documentation for VideoStudio is poor.  The User's Guide is small and packed with tiny print and graphics.  While I feel sure that everything possible has been included in the Guide, reading such tiny print while trying to follow along online is extremely difficult.  Searching the Corel website for video tutorials produced a few but not enough basic tutorials for the program.

VideoStudio 11.5 Plus is a good program (from what I can tell so far) at a reasonable price, especially when compared to alternatives offered by Adobe and Sony.  It is my hope that Corel will add many online tutorials so that customers will be able to develop their skills to take full advantage of all the features the program offers.

Four stars for the software, one star for documentation, three stars overall."
0.5,"<div id=""video-block-ROBW29OZYAH56"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/E12-7PhHglS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/61w271oxldS.png"" class=""video-slate-img-url"">Budget friendly video editing software that works well and has many great features including new multi-camera support and screen capture. Its for those with newer PCs who have Windows 10, 8, 8.1 or 7 and who are seeking support for the latest 6th Generation Intel processors, or those users who are seeking pro-quality editing tools (like multi-camera support) with the capability of working with 4K video.

I like this software very much as an alternative to Camtasia Studio - a much more expensive bit of software by TechSmith.  Corel offers great tutorials, a very good PDF User Manual, Community Forum and a free trial (30 days) for those who want to try it out before they buy.

On my Windows 7 PC it ran flawlessly as it did on my Window 10 PC.  Installation was easy via download and a little bit fussy via the included DVD in the package I received. (I had to go into My Computer to find the file to get it to launch.)

Once installed there are lots of free templates, font packages and background downloads that you can add to your software as desired.

Overall, this product is about as easy to use as its competitors at first glance, but the tutorials and clean interface make it something that is relatively easy to use with practice.  (Try out the FREE trial on the Corel site to give it a go before you buy, and you'll really know if this one is for you.)

The bottom line is that many users will enjoy this softwares perks, but if you already own&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Corel-VideoStudio-Pro-X8-Old-Version/dp/B00T0I6J9E/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Corel VideoStudio Pro X8 (Old Version)</a>&nbsp;or don't need the new features be sure to compare versions to make sure you need the few updates offered in X9 before you buy as there's a big difference in price..

NOTE: Video review has been completed by using the Corel VideoStudio X9 Pro's Screen Capture feature and adding transitions to the front and back of the video.  The video size for 13 + minutes of video was 223 MB which I compressed to a 84 MB file to upload to Amazon by using Free Video Compressor software.."
